id,prefix,LSSIN,SKU,marketplace_id,gl,gl_description,item_name,variance_type,variance,image,description,color_name,material_type,msrp,msrp_tax_amount,category_id,category_name,subcategory_id,subcategory_name,brand_id,brand_name,number_of_items,hts_code,parent_lssin,is_base_product,size,unit_of_measurement,country_of_origin,care_instructions,is_vintage,is_pre_order
305,LS,LS305,,1,1,gl_dining,Cabbage Pitcher,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at4.08.12PM.png?v=1664485715,,Green,Ceramic,2859,2401.56,2,serverware,13,pitchers,6,Bordallo Pinheiro,1,,,,1.5,lts,Portugal,Microwave and dishwasher safe (moderate use),,
306,LS,LS306,,1,1,gl_dining,Maria Flor Pitcher,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at4.03.25PM.png?v=1664485576,,White,Ceramic,3019,2535.96,2,serverware,13,pitchers,6,Bordallo Pinheiro,1,,,,1.8,lts,Portugal,Not suitable for microwave or dishwasher use,,
307,LS,LS307,,1,1,gl_dining,Buriti Pitcher,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at3.58.34PM.png?v=1664485133,,Green,Glass,8892,7469.28,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
308,LS,LS308,,1,1,gl_dining,Bicos Pitcher,Color,Ambar,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000111.jpg?v=1664484038,,Ambar,Glass,3072,2580.48,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
309,LS,LS309,,1,1,gl_dining,Bicos Pitcher,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0009484_es-bicos-jarro-azul-menta.jpg?v=1664484038,,Red,Glass,3423,2875.32,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
310,LS,LS310,,1,1,gl_dining,Bicos Pitcher,Color,Gray,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000113.jpg?v=1664483939,,Gray,Glass,3072,2580.48,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
311,LS,LS311,,1,1,gl_dining,Bicos Pitcher,Color,Blue,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000116.jpg?v=1664483939,,Blue,Glass,3072,2580.48,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
312,LS,LS312,,1,1,gl_dining,Bicos Pitcher,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000117.jpg?v=1664483939,,Green,Glass,3072,2580.48,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
313,LS,LS313,,1,1,gl_dining,Bicos Pitcher,Color,Pink,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034609_int-bicos-rosa-jarro-rosa.jpg?v=1664483939,,Pink,Glass,3072,2580.48,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
314,LS,LS314,,1,1,gl_dining,Bicos Pitcher,Color,Clear,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-18at8.39.26AM.png?v=1666100380,,Clear,Glass,2056,1727.04,2,serverware,13,pitchers,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
315,LS,LS315,,1,1,gl_dining,Castelo Branco Cake Stand,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at1.26.40PM.png?v=1664476024,,Blue,Porcelain,3101,2604.84,2,serverware,12,cake_stands,10,Vista Alegre,1,,,,28,cm,Portugal,Not suitable for microwave or dishwasher use,,
316,LS,LS316,,1,1,gl_dining,Amazonia Cake Stand,Size,17 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-12at7.54.47PM.png?v=1665622505,,Green,Porcelain,4223,3547.32,2,serverware,12,cake_stands,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
317,LS,LS317,,1,1,gl_dining,Amazonia Cake Stand,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at1.30.48PM.png?v=1665622505,,Green,Porcelain,6192,5201.28,2,serverware,12,cake_stands,10,Vista Alegre,1,,,,28,cm,Portugal,Not suitable for microwave or dishwasher use,,
318,LS,LS318,,1,1,gl_dining,Maria Flor Cake Stand,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at2.53.25PM.png?v=1664481224,,Red,Ceramic,2049,1721.16,2,serverware,12,cake_stands,6,Bordallo Pinheiro,1,,,,28,cm,Portugal,Microwave and dishwasher safe (moderate use),,
319,LS,LS319,,1,1,gl_dining,Maria Flor Cake Stand,Size,37 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at12.30.11PM.png?v=1664481224,,Green,Ceramic,2699,2267.16,2,serverware,12,cake_stands,6,Bordallo Pinheiro,1,,,,37,cm,Portugal,Microwave and dishwasher safe (moderate use),,
320,LS,LS320,,1,1,gl_dining,Emerald Cake Stand,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at3.08.20PM.png?v=1664482121,,Emerald Green,Porcelain,4333,3639.72,2,serverware,12,cake_stands,10,Vista Alegre,1,,,,28,cm,Portugal,Not suitable for microwave or dishwasher use,,
321,LS,LS321,,1,1,gl_dining,Herbariae Cake Stand,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at11.18.56AM.png?v=1664468355,,Black,Porcelain,8733,7335.72,2,serverware,12,cake_stands,10,Vista Alegre,1,,,,36,cm,Portugal,Not suitable for microwave or dishwasher use,,
322,LS,LS322,,1,1,gl_dining,Cabbage Cake Stand,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-29at2.55.10PM.png?v=1664481912,,White,Ceramic,2429,2040.36,2,serverware,12,cake_stands,6,Bordallo Pinheiro,1,,,,31,cm,Portugal,Not suitable for microwave or dishwasher use,,
323,LS,LS323,,1,1,gl_dining,Transatlantica Salad Bowl,Size,21 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at6.42.35PM.png?v=1664322520,,Blue,Porcelain,3266,2743.44,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,21,cm,Portugal,Not suitable for microwave or dishwasher use,,
324,LS,LS324,,1,1,gl_dining,Transatlantica Salad Bowl,Size,29 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at6.42.24PM.png?v=1664322520,,Blue,Porcelain,5356,4499.04,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,29,cm,Portugal,Not suitable for microwave or dishwasher use,,
325,LS,LS325,,1,1,gl_dining,Amazonia Tea Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at5.55.47PM.png?v=1664319360,,Green,Porcelain,1968,1653.12,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,5,cm,Portugal,Not suitable for microwave or dishwasher use,,
326,LS,LS326,,1,1,gl_dining,Castelo Branco Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0011127.jpg?v=1664317929,,Blue,Porcelain,7600,6384,2,serverware,11,tureens,10,Vista Alegre,1,,,,3,lts,Portugal,Microwave and dishwasher safe,,
327,LS,LS327,,1,1,gl_dining,Margao Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at5.25.35PM.png?v=1664317557,,Blue,Porcelain,12396,10412.64,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.2,lts,Portugal,Microwave and dishwasher safe,,
328,LS,LS328,,1,1,gl_dining,Amazonia Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034824_es-amazonia-terrina.jpg?v=1664316751,,Green,Porcelain,10988,9229.92,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.8,lts,Portugal,Not suitable for microwave or dishwasher use,,
329,LS,LS329,,1,1,gl_dining,Ceilan Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at5.05.27PM.png?v=1664316340,,Blue,Ceramic,3214,2699.76,2,serverware,11,tureens,2,La Cartuja de Sevilla,1,,,,32.5  x 25  x 19 ,cm,Spain,Microwave and dishwasher safe (moderate use),,
330,LS,LS330,,1,1,gl_dining,202 Rosa Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at5.02.43PM.png?v=1664316252,,Red,Ceramic,3214,2699.76,2,serverware,11,tureens,2,La Cartuja de Sevilla,1,,,,32.5  x 25  x 19 ,cm,Spain,Microwave and dishwasher safe (moderate use),,
331,LS,LS331,,1,1,gl_dining,Paço Real Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at4.59.05PM.png?v=1664316055,,White,Porcelain,21449,18017.16,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.2,lts,Portugal,Not suitable for microwave or dishwasher use,,
332,LS,LS332,,1,1,gl_dining,Transtlantica Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at4.52.47PM.png?v=1664315641,,Blue,Porcelain,14079,11826.36,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.8,lts,Portugal,Not suitable for microwave or dishwasher use,,
333,LS,LS333,,1,1,gl_dining,Blue Chintz Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0008513_pt-chintz-azul-terrina.jpg?v=1664315385,,Blue,Porcelain,4784,4018.56,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.4,lts,Portugal,Microwave and dishwasher safe,,
334,LS,LS334,,1,1,gl_dining,Cabbage Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at4.41.22PM.png?v=1664315016,,Green,Ceramic,4739,3980.76,2,serverware,11,tureens,6,Bordallo Pinheiro,1,,,,3,lts,Portugal,Microwave and dishwasher safe (moderate use),,
335,LS,LS335,,1,1,gl_dining,Emerald Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at4.37.24PM.png?v=1664314786,,Emerald Green,Porcelain,15212,12778.08,2,serverware,11,tureens,10,Vista Alegre,1,,,,3.6,lts,Portugal,Not suitable for microwave or dishwasher use,,
336,LS,LS336,,1,1,gl_dining,Cineraria Chip & Dip Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.26.08PM.png?v=1664310383,,Green,Ceramic,2699,2267.16,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,30,cm,Portugal,Not suitable for microwave or dishwasher use,,
337,LS,LS337,,1,1,gl_dining,Butter Dish With Lid & Mouse,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.24.21PM.png?v=1664310273,,Green,Ceramic,3079,2586.36,2,serverware,44,butter_dish,6,Bordallo Pinheiro,1,,,,30,cm,Portugal,Not suitable for microwave or dishwasher use,,
338,LS,LS338,,1,1,gl_dining,Cheese Tray with Birds,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.22.56PM.png?v=1664310194,,Green,Ceramic,3069,2577.96,2,serverware,29,tray,6,Bordallo Pinheiro,1,,,,32.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
339,LS,LS339,,1,1,gl_dining,Cheese Tray with Mouses,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.19.25PM.png?v=1664310033,,Green,Ceramic,3069,2577.96,2,serverware,29,tray,6,Bordallo Pinheiro,1,,,,31.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
340,LS,LS340,,1,1,gl_dining,Cabbage Cheese Tray with Lid,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.15.35PM.png?v=1664309747,,Green,Ceramic,3499,2939.16,2,serverware,29,tray,6,Bordallo Pinheiro,1,,,,35.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
341,LS,LS341,,1,1,gl_dining,Cabbage Cheese Tray,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.07.13PM.png?v=1664309250,,Green,Ceramic,2159,1813.56,2,serverware,29,tray,6,Bordallo Pinheiro,1,,,,39.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
342,LS,LS342,,1,1,gl_dining,Cabbage Leaf Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at3.02.10PM.png?v=1664309041,,Green,Ceramic,1349,1133.16,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,40,cm,Portugal,Microwave and dishwasher safe (moderate use),,
343,LS,LS343,,1,1,gl_dining,Castelo Branco Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0004069_PF430277.jpg?v=1664306806,,Blue,Porcelain,3662,3076.08,2,serverware,9,platters,10,Vista Alegre,1,,,,40,cm,Portugal,Microwave and dishwasher safe,,
344,LS,LS344,,1,1,gl_dining,Emerald Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0011827_us-emerald-bandeja-torta.jpg?v=1664306536,,Emerald Green,Porcelain,3717,3122.28,2,serverware,9,platters,10,Vista Alegre,1,,,,46,cm,Portugal,Not suitable for microwave or dishwasher use,,
345,LS,LS345,,1,1,gl_dining,Amazonia Platter,Size,33 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034783_us-amazonia-bandeja-torta.jpg?v=1664306327,,Green,Porcelain,3376,2835.84,2,serverware,9,platters,10,Vista Alegre,1,,,,33,cm,Portugal,Not suitable for microwave or dishwasher use,,
346,LS,LS346,,1,1,gl_dining,Amazonia Platter,Size,46 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034781_us-amazonia-bandeja-aperitivos.jpg?v=1664306327,,Green,Porcelain,4509,3787.56,2,serverware,9,platters,10,Vista Alegre,1,,,,46,cm,Portugal,Not suitable for microwave or dishwasher use,,
347,LS,LS347,,1,1,gl_dining,Margao Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0004021_pt-margao-bandeja-torta.jpg?v=1664305719,,Blue,Porcelain,4509,3787.56,2,serverware,9,platters,10,Vista Alegre,1,,,,40,cm,Portugal,Microwave and dishwasher safe,,
348,LS,LS348,,1,1,gl_dining,Maria Flor Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-27at1.51.47PM.png?v=1664305149,,Red,Ceramic,2049,1721.16,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,47,cm,Portugal,Microwave and dishwasher safe (moderate use),,
349,LS,LS349,,1,1,gl_dining,Transatlantica Tea Set - 15 pcs,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0006452_pt-transatlantica-servico-de-cha-15-pecas_470_01a44657-2a01-43e5-9614-a6b85c237af7.jpg?v=1664240210,"12 tea cups, 1 tea pot, 1 milk jug, 1 sugar bowl",Blue,Porcelain,31272,26268.48,1,dinnerware,7,tea_and_coffee,10,Vista Alegre,15,,,,10,cm,Portugal,Not suitable for microwave or dishwasher use,,
350,LS,LS350,,1,1,gl_dining,Transatlantica Coffee Set - 15 pcs,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0006451_pt-transatlantica-servico-de-cafe-15-pecas_470_d0b8a11e-fff5-4669-a7d9-42b05ce8374e.jpg?v=1664240156,,Blue,Porcelain,27609,23191.56,1,dinnerware,7,tea_and_coffee,10,Vista Alegre,15,,,,,,Portugal,Not suitable for microwave or dishwasher use,,
351,LS,LS351,,1,1,gl_dining,Transatlantica Milk Jug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.48.06PM.png?v=1664240056,,Blue,Porcelain,2144,1800.96,2,serverware,38,milk_jug,10,Vista Alegre,1,,,,10,cm,Portugal,Not suitable for microwave or dishwasher use,,
352,LS,LS352,,1,1,gl_dining,Transatlantica Sugar Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.47.59PM.png?v=1664240001,,Blue,Porcelain,3266,2743.44,2,serverware,36,sugar_bowl,10,Vista Alegre,1,,,,10,cm,Portugal,Not suitable for microwave or dishwasher use,,
353,LS,LS353,,1,1,gl_dining,Transatlantica Coffee Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.47.39PM.png?v=1664239891,,Blue,Porcelain,5631,4730.04,2,serverware,41,coffee_pot,10,Vista Alegre,1,,,,1,lts,Portugal,Not suitable for microwave or dishwasher use,,
354,LS,LS354,,1,1,gl_dining,Transatlantica Tea Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.50.30PM.png?v=1664239845,,Blue,Porcelain,5631,4730.04,2,serverware,40,tea_pot,10,Vista Alegre,1,,,,1.3,lts,Portugal,Not suitable for microwave or dishwasher use,,
355,LS,LS355,,1,1,gl_dining,Transatlantica Mug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.45.48PM.png?v=1664239564,,Blue,Porcelain,1572,1320.48,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,11,cm,Portugal,Not suitable for microwave or dishwasher use,,
356,LS,LS356,,1,1,gl_dining,Transatlantica Tea Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.33.20PM.png?v=1664239282,,Blue,Porcelain,1968,1653.12,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,8,cm,Portugal,Not suitable for microwave or dishwasher use,,
357,LS,LS357,,1,1,gl_dining,Transatlantica Coffee Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.33.49PM.png?v=1664239142,,Blue,Porcelain,1638,1375.92,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,6,cm,Portugal,Not suitable for microwave or dishwasher use,,
358,LS,LS358,,1,1,gl_dining,Cabbage Tea Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.23.16PM.png?v=1664238233,,Green,Ceramic,1079,906.36,4,glassware,22,coffee_mugs_and_tea_cups,6,Bordallo Pinheiro,1,,,,6,cm,Portugal,Microwave and dishwasher safe (moderate use),,
359,LS,LS359,,1,1,gl_dining,Cabbage Coffee Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at7.20.14PM.png?v=1664238028,,Green,Ceramic,1019,855.96,4,glassware,22,coffee_mugs_and_tea_cups,6,Bordallo Pinheiro,1,,,,6,cm,Portugal,Microwave and dishwasher safe (moderate use),,
360,LS,LS360,,1,1,gl_dining,Cabbage Mug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/bordallo-pinheiro-cabbage-mugs-set-of-4-o.jpg?v=1664237268,,Green,Ceramic,999,839.16,4,glassware,22,coffee_mugs_and_tea_cups,6,Bordallo Pinheiro,1,,,,11,cm,Portugal,Microwave and dishwasher safe (moderate use),,
361,LS,LS361,,1,1,gl_dining,Banana Leaf Salad Bowl,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.54.48PM.png?v=1664236503,,Green,Ceramic,1286,1080.24,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,28,cm,Portugal,Microwave and dishwasher safe (moderate use),,
362,LS,LS362,,1,1,gl_dining,Banana Leaf Salad Bowl,Size,39.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.53.56PM.png?v=1664236503,,Green,Ceramic,1759,1477.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,39.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
363,LS,LS363,,1,1,gl_dining,Banana Leaf Platter 39,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.49.54PM.png?v=1664236205,,Green,Ceramic,1891,1588.44,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,39,cm,Portugal,Microwave and dishwasher safe (moderate use),,
364,LS,LS364,,1,1,gl_dining,Transatlantica Oval Platter,Size,40 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.20.46PM.png?v=1664235192,,Blue,Porcelain,4509,3787.56,2,serverware,9,platters,10,Vista Alegre,1,,,,40,cm,Portugal,Not suitable for microwave or dishwasher use,,
365,LS,LS365,,1,1,gl_dining,Transatlantica Oval Platter,Size,34 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.21.00PM.png?v=1664235192,,Blue,Porcelain,3046,2558.64,2,serverware,9,platters,10,Vista Alegre,1,,,,25,cm,Portugal,Not suitable for microwave or dishwasher use,,
366,LS,LS366,,1,1,gl_dining,Transatlantica Oval Platter,Size,25 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.21.09PM.png?v=1664235193,,Blue,Porcelain,1572,1320.48,2,serverware,9,platters,10,Vista Alegre,1,,,,21,cm,Portugal,Not suitable for microwave or dishwasher use,,
367,LS,LS367,,1,1,gl_dining,Countryside Frog Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.17.43PM.png?v=1664234297,,Green,Ceramic,967,812.28,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,13,cm,Portugal,Not suitable for microwave or dishwasher use,,
368,LS,LS368,,1,1,gl_dining,Countryside Ladybug Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.13.19PM.png?v=1664234079,,Green,Ceramic,945,793.8,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,14,cm,Portugal,Not suitable for microwave or dishwasher use,,
369,LS,LS369,,1,1,gl_dining,Countryside Butterfly Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.10.47PM.png?v=1664233879,,Green,Ceramic,1220,1024.8,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,20,cm,Portugal,Not suitable for microwave or dishwasher use,,
370,LS,LS370,,1,1,gl_dining,Countryside Bee Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at6.03.32PM.png?v=1664233426,,Green,Ceramic,945,793.8,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,14,cm,Portugal,Not suitable for microwave or dishwasher use,,
371,LS,LS371,,1,1,gl_dining,Cineraria Single Leaf with Bird,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at5.47.14PM.png?v=1664232555,,Green,Ceramic,1509,1267.56,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,19,cm,Portugal,Not suitable for microwave or dishwasher use,,
372,LS,LS372,,1,1,gl_dining,Cineraria Double Leaf with Bird,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at5.44.38PM.png?v=1664232292,,Green,Ceramic,1619,1359.96,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,22,cm,Portugal,Not suitable for microwave or dishwasher use,,
373,LS,LS373,,1,1,gl_dining,Cineraria Double Leaf with Birds,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at5.30.42PM.png?v=1664231457,,Green,Ceramic,2319,1947.96,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,34,cm,Portugal,Not suitable for microwave or dishwasher use,,
374,LS,LS374,,1,1,gl_dining,Banana Leaf Small Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at5.03.42PM.png?v=1664230071,,Green,Ceramic,879,738.36,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,21,cm,Portugal,Microwave and dishwasher safe (moderate use),,
375,LS,LS375,,1,1,gl_dining,Cabbage Curved Leaf Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at4.52.08PM.png?v=1664229240,,Green,Ceramic,1619,1359.96,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,25,cm,Portugal,Microwave and dishwasher safe (moderate use),,
376,LS,LS376,,1,1,gl_dining,Cabbage Leaf Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at4.35.30PM.png?v=1664228143,,Green,Ceramic,959,805.56,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,25,cm,Portugal,Microwave and dishwasher safe (moderate use),,
377,LS,LS377,,1,1,gl_dining,Cabbage Olive Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at4.30.12PM1.png?v=1664227907,,Green,Ceramic,1239,1040.76,2,serverware,10,small_dishes,6,Bordallo Pinheiro,1,,,,21.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
378,LS,LS378,,1,1,gl_dining,Cloudy Butterflies Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at3.55.58PM.png?v=1664225887,,White,Ceramic,6434,5404.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,33,cm,Portugal,Not suitable for microwave or dishwasher use,,
379,LS,LS379,,1,1,gl_dining,Amazonia Salad Bowl - Large,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at3.04.27PM.png?v=1664225486,,Yellow,Ceramic,3999,3359.16,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,35.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
380,LS,LS380,,1,1,gl_dining,Amazonia Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at3.03.58PM.png?v=1664225378,,Red,Ceramic,2959,2485.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,25,cm,Portugal,Not suitable for microwave or dishwasher use,,
381,LS,LS381,,1,1,gl_dining,Banana da Madeira Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at3.31.32PM.png?v=1664224309,,Green,Ceramic,3728,3131.52,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,37,cm,Portugal,Not suitable for microwave or dishwasher use,,
